ticker,strategy,entry_date,exit_date,entry,exit,ret_pct,bars_held,exit_reason,year
LLY,oversold_reclaim_20d,2020-06-23,2020-06-25,150.8033,152.3448,1.0221574732723449,2,strength,2020
GOOGL,oversold_reclaim_20d,2020-06-30,2020-06-30,69.2994,70.209,1.3126842896882929,0,strength,2020
META,oversold_reclaim_20d,2020-06-30,2020-06-30,218.8884,224.8682,2.7319120350213666,0,strength,2020
GOOGL,oversold_reclaim_20d,2020-07-02,2020-07-02,72.0259,72.7777,1.043708754754924,0,strength,2020
META,oversold_reclaim_20d,2020-07-02,2020-07-02,237.1564,231.1567,-2.5298642065982646,0,strength,2020
GOOGL,oversold_reclaim_20d,2020-07-07,2020-07-07,74.2232,73.7674,-0.6140432176720667,0,strength,2020
META,oversold_reclaim_20d,2020-07-07,2020-07-07,237.5632,238.5245,0.4046439877053887,0,strength,2020
LLY,oversold_reclaim_20d,2020-08-04,2020-08-04,143.7641,144.852,0.7566896350045482,0,strength,2020
TSLA,oversold_reclaim_20d,2020-08-13,2020-08-13,107.5074,107.9586,0.4196896678270612,0,strength,2020
TSLA,oversold_reclaim_20d,2020-08-18,2020-08-18,126.7259,125.6802,-0.8251983331091894,0,strength,2020
TLT,oversold_reclaim_20d,2020-08-19,2020-08-20,138.1888,137.7793,-0.29635860397121405,1,strength,2020
TLT,oversold_reclaim_20d,2020-08-24,2020-08-24,138.9827,138.3798,-0.43382820680474277,0,strength,2020
LLY,oversold_reclaim_20d,2020-08-27,2020-09-02,141.8276,140.5761,-0.8824530996459856,4,strength,2020
TLT,oversold_reclaim_20d,2020-09-01,2020-09-01,135.325,136.8079,1.095829349096955,0,strength,2020
TLT,oversold_reclaim_20d,2020-09-03,2020-09-03,138.6628,138.5027,-0.11550477259766323,0,strength,2020
LLY,oversold_reclaim_20d,2020-09-08,2020-09-08,142.1761,140.3505,-1.2840815516921067,0,strength,2020
HD,oversold_reclaim_20d,2020-09-09,2020-09-09,236.7782,240.2774,1.4778282043323099,0,strength,2020
GLD,oversold_reclaim_20d,2020-09-10,2020-09-10,184.4142,182.2775,-1.158630256279436,0,strength,2020
SMH,oversold_reclaim_20d,2020-09-10,2020-09-14,82.2155,81.724,-0.5978674535603079,2,strength,2020
IWM,oversold_reclaim_20d,2020-09-10,2020-09-14,142.2788,142.2268,-0.03655218719347264,2,strength,2020
XLV,oversold_reclaim_20d,2020-09-10,2020-09-14,96.4393,96.2375,-0.20922311781427227,2,strength,2020
MSFT,oversold_reclaim_20d,2020-09-10,2020-09-15,203.5289,198.7248,-2.3603969689012905,3,strength,2020
LLY,oversold_reclaim_20d,2020-09-10,2020-09-14,141.1683,140.0591,-0.7857550654826739,2,strength,2020
DIA,oversold_reclaim_20d,2020-09-14,2020-09-14,251.9223,252.8702,0.376267676386699,0,strength,2020
HD,oversold_reclaim_20d,2020-09-14,2020-09-14,242.0706,243.4083,0.5525998644506425,0,strength,2020
GLD,oversold_reclaim_20d,2020-09-15,2020-09-15,184.6445,183.2665,-0.7462556521513619,0,strength,2020
SPY,oversold_reclaim_20d,2020-09-15,2020-09-15,314.4563,312.9541,-0.4777327859019853,0,strength,2020
XLK,oversold_reclaim_20d,2020-09-15,2020-09-15,55.968,55.5604,-0.7282453147176349,0,strength,2020
QQQ,oversold_reclaim_20d,2020-09-15,2020-09-15,269.9216,269.4112,-0.1890705858493935,0,strength,2020
AAPL,oversold_reclaim_20d,2020-09-15,2020-09-15,114.8918,111.9587,-2.5529029168094852,0,strength,2020
UNH,oversold_reclaim_20d,2020-09-15,2020-09-15,281.2397,278.1249,-1.1075062466154195,0,strength,2020
SMH,oversold_reclaim_20d,2020-09-16,2020-09-16,84.1446,82.4171,-2.0530308317303625,0,strength,2020
AMZN,oversold_reclaim_20d,2020-09-16,2020-09-18,159.1585,147.4212,-7.374627064106254,2,stop,2020
GOOGL,oversold_reclaim_20d,2020-09-16,2020-09-18,76.5226,71.8347,-6.126166807841127,2,stop,2020
HD,oversold_reclaim_20d,2020-09-16,2020-09-16,248.206,244.2583,-1.5905178439792667,0,strength,2020
LLY,oversold_reclaim_20d,2020-09-16,2020-09-16,142.9015,141.9016,-0.6997184901971654,0,strength,2020
IWM,oversold_reclaim_20d,2020-09-17,2020-09-17,142.0833,142.7936,0.4998915061438014,0,strength,2020
SPY,oversold_reclaim_20d,2020-09-18,2020-09-21,310.3934,299.3329,-3.563368164165681,1,stop,2020
DIA,oversold_reclaim_20d,2020-09-18,2020-09-21,252.6153,244.0542,-3.388965809077782,1,stop,2020
XLK,oversold_reclaim_20d,2020-09-18,2020-09-22,54.448,54.6078,0.29346637084401994,2,strength,2020
QQQ,oversold_reclaim_20d,2020-09-18,2020-09-22,262.9179,263.0587,0.053547328101588576,2,strength,2020
AAPL,oversold_reclaim_20d,2020-09-18,2020-09-22,107.1922,108.3443,1.0748329149730118,2,strength,2020
MSFT,oversold_reclaim_20d,2020-09-18,2020-09-22,193.4193,197.4303,2.073752102325388,2,strength,2020
UNH,oversold_reclaim_20d,2020-09-18,2020-09-18,276.6681,278.8401,0.7850741345876155,0,strength,2020
LLY,oversold_reclaim_20d,2020-09-18,2020-09-18,143.2028,144.9189,1.1983510910909656,0,strength,2020
AMZN,oversold_reclaim_20d,2020-09-22,2020-09-22,151.8437,156.293,2.9302175630010474,0,strength,2020
COST,oversold_reclaim_20d,2020-09-22,2020-09-22,312.9623,315.7748,0.8986756905479787,0,strength,2020
SPY,oversold_reclaim_20d,2020-09-23,2020-09-25,306.2563,303.64,-0.8542871275253106,2,strength,2020
DIA,oversold_reclaim_20d,2020-09-23,2020-09-25,248.2334,245.4967,-1.1024878548989703,2,strength,2020
IWM,oversold_reclaim_20d,2020-09-23,2020-09-25,138.6906,136.5482,-1.5447438505368227,2,strength,2020
GOOGL,oversold_reclaim_20d,2020-09-23,2020-09-25,72.0383,71.2493,-1.0953407094062562,2,strength,2020
META,oversold_reclaim_20d,2020-09-23,2020-09-25,253.291,252.3492,-0.3718246356397725,2,strength,2020
GLD,oversold_reclaim_20d,2020-09-25,2020-09-28,174.5844,176.5233,1.110570665966959,1,strength,2020
XLK,oversold_reclaim_20d,2020-09-25,2020-09-25,53.3374,54.4739,2.130729144076704,0,strength,2020
QQQ,oversold_reclaim_20d,2020-09-25,2020-09-25,257.2299,262.1706,1.9207312280266287,0,strength,2020
AAPL,oversold_reclaim_20d,2020-09-25,2020-09-25,105.2794,108.7997,3.343781981020011,0,strength,2020
MSFT,oversold_reclaim_20d,2020-09-25,2020-09-25,194.1346,197.811,1.8937752025590449,0,strength,2020
AMZN,oversold_reclaim_20d,2020-09-25,2020-09-25,152.8957,154.6017,1.115795993173152,0,strength,2020
UNH,oversold_reclaim_20d,2020-09-25,2020-09-25,264.1866,273.843,3.655143140121697,0,strength,2020
COST,oversold_reclaim_20d,2020-09-25,2020-09-28,312.9991,320.5145,2.4010947046462894,1,strength,2020
XLV,oversold_reclaim_20d,2020-09-28,2020-09-28,94.9155,94.6712,-0.2573766792472232,0,strength,2020
SPY,oversold_reclaim_20d,2020-09-29,2020-09-29,309.0977,307.0022,-0.6779297570321252,0,strength,2020
DIA,oversold_reclaim_20d,2020-09-29,2020-09-29,249.5189,247.9542,-0.6270988289646118,0,strength,2020
XLK,oversold_reclaim_20d,2020-09-29,2020-09-29,55.5554,55.3297,-0.40633494588713237,0,strength,2020
QQQ,oversold_reclaim_20d,2020-09-29,2020-09-29,267.5903,266.4088,-0.44151963251143345,0,strength,2020
IWM,oversold_reclaim_20d,2020-09-29,2020-09-29,140.0363,139.2808,-0.5394670295383652,0,strength,2020
AMZN,oversold_reclaim_20d,2020-09-29,2020-09-29,158.9283,157.0868,-1.1587057090913788,0,strength,2020
GLD,oversold_reclaim_20d,2020-09-30,2020-09-30,177.8877,176.9429,-0.5311449356533382,0,strength,2020
GOOGL,oversold_reclaim_20d,2020-09-30,2020-09-30,72.4774,72.5633,0.11853755593320692,0,strength,2020
UNH,oversold_reclaim_20d,2020-09-30,2020-09-30,275.77,282.2348,2.3442810330189134,0,strength,2020
SPY,oversold_reclaim_20d,2020-10-01,2020-10-01,312.5406,311.3157,-0.3918980418122664,0,strength,2020
DIA,oversold_reclaim_20d,2020-10-01,2020-10-01,252.896,251.3155,-0.6249584050183499,0,strength,2020
XLV,oversold_reclaim_20d,2020-10-01,2020-10-01,96.7041,95.7368,-1.0003099343473654,0,strength,2020
IWM,oversold_reclaim_20d,2020-10-02,2020-10-02,139.6251,142.5544,2.097990594328447,0,strength,2020
GOOGL,oversold_reclaim_20d,2020-10-02,2020-10-05,72.4124,73.4164,1.3864673444743847,1,strength,2020
UNH,oversold_reclaim_20d,2020-10-02,2020-10-02,283.0993,282.425,-0.23817103105991944,0,strength,2020
TLT,oversold_reclaim_20d,2020-10-07,2020-10-09,133.6228,133.7987,0.1316722467235687,2,strength,2020
LLY,oversold_reclaim_20d,2020-10-08,2020-10-08,143.5419,144.2891,0.5205464754553413,0,strength,2020
LLY,oversold_reclaim_20d,2020-10-12,2020-10-12,147.7144,145.2197,-1.6888781780354467,0,strength,2020
TLT,oversold_reclaim_20d,2020-10-13,2020-10-13,135.0046,135.1862,0.13449317903750924,0,strength,2020
XLK,oversold_reclaim_20d,2020-10-28,2020-11-03,54.7267,54.0723,-1.1956799817578578,4,strength,2020
TLT,oversold_reclaim_20d,2020-10-28,2020-10-28,135.1469,134.3086,-0.6203289250603095,0,strength,2020
SPY,oversold_reclaim_20d,2020-10-30,2020-11-03,303.8314,310.3829,2.156280453857229,2,strength,2020
DIA,oversold_reclaim_20d,2020-10-30,2020-11-02,240.0478,243.3376,1.3704845657946496,1,strength,2020
QQQ,oversold_reclaim_20d,2020-10-30,2020-11-03,265.3846,265.1537,-0.08701744771889564,2,strength,2020
AAPL,oversold_reclaim_20d,2020-10-30,2020-11-04,107.833,111.387,3.295810652882869,3,strength,2020
MSFT,oversold_reclaim_20d,2020-10-30,2020-11-03,194.0869,196.488,1.2370970111958757,2,strength,2020
NVDA,oversold_reclaim_20d,2020-10-30,2020-11-03,12.8074,12.9504,1.1166393088118953,2,strength,2020
AVGO,oversold_reclaim_20d,2020-10-30,2020-11-03,31.0825,31.4084,1.0484875890776957,2,strength,2020
TSLA,oversold_reclaim_20d,2020-10-30,2020-11-03,135.769,141.1587,3.969786786886309,2,strength,2020
XLV,oversold_reclaim_20d,2020-11-02,2020-11-02,94.1398,94.2523,0.11944646644133083,0,strength,2020
UNH,oversold_reclaim_20d,2020-11-02,2020-11-02,283.5891,282.5337,-0.3721804395389272,0,strength,2020
GLD,oversold_reclaim_20d,2020-11-03,2020-11-03,179.1289,178.7411,-0.21653048322375357,0,strength,2020
XLF,oversold_reclaim_20d,2020-11-03,2020-11-03,22.4172,22.4537,0.16296365832946247,0,strength,2020
HD,oversold_reclaim_20d,2020-11-03,2020-11-03,238.8553,240.5637,0.7152276389259526,0,strength,2020
SMH,oversold_reclaim_20d,2020-11-04,2020-11-04,88.6875,89.8001,1.2546061961390853,0,strength,2020
DIA,oversold_reclaim_20d,2020-11-04,2020-11-04,249.8931,251.753,0.7443103873122414,0,strength,2020
XLV,oversold_reclaim_20d,2020-11-04,2020-11-04,98.5475,99.8715,1.3435548852889,0,strength,2020
AMZN,oversold_reclaim_20d,2020-11-04,2020-11-04,158.1575,161.8959,2.363748034540558,0,strength,2020
UNH,oversold_reclaim_20d,2020-11-04,2020-11-04,313.1509,320.9713,2.497342268738434,0,strength,2020
WMT,oversold_reclaim_20d,2020-11-04,2020-11-04,43.7995,43.8324,0.07513374700431896,0,strength,2020
SPY,oversold_reclaim_20d,2020-11-05,2020-11-05,323.2304,323.5083,0.08596375218372643,0,strength,2020
XLF,oversold_reclaim_20d,2020-11-05,2020-11-05,22.4262,22.7338,1.3715367517367127,0,strength,2020
XLK,oversold_reclaim_20d,2020-11-05,2020-11-05,57.7686,57.921,0.2636597168398369,0,strength,2020
QQQ,oversold_reclaim_20d,2020-11-05,2020-11-05,283.9482,284.2112,0.09260519633824682,0,strength,2020
MSFT,oversold_reclaim_20d,2020-11-05,2020-11-05,211.7693,212.536,0.36203664726497387,0,strength,2020
NVDA,oversold_reclaim_20d,2020-11-05,2020-11-05,14.1155,14.0848,-0.21742094414868296,0,strength,2020
AVGO,oversold_reclaim_20d,2020-11-05,2020-11-05,33.126,33.8153,2.0810608887538606,0,strength,2020
HD,oversold_reclaim_20d,2020-11-05,2020-11-05,250.5872,247.9183,-1.0650698173459205,0,strength,2020
LLY,oversold_reclaim_20d,2020-11-05,2020-11-05,139.0962,136.7879,-1.6594919990186474,0,strength,2020
GLD,oversold_reclaim_20d,2020-11-06,2020-11-06,183.5834,183.0068,-0.31407059167906093,0,strength,2020
SMH,oversold_reclaim_20d,2020-11-06,2020-11-06,93.4088,94.8152,1.505700412115818,0,strength,2020
DIA,oversold_reclaim_20d,2020-11-06,2020-11-06,257.1843,256.0106,-0.4563779041841798,0,strength,2020
AAPL,oversold_reclaim_20d,2020-11-06,2020-11-06,115.0802,115.2095,0.11228861131162837,0,strength,2020
AMZN,oversold_reclaim_20d,2020-11-06,2020-11-06,165.3972,165.4029,0.003447206448803364,0,strength,2020
TSLA,oversold_reclaim_20d,2020-11-06,2020-11-06,145.512,143.1733,-1.6072116510251089,0,strength,2020
SPY,oversold_reclaim_20d,2020-11-09,2020-11-09,336.8633,327.4985,-2.7800135208141508,0,strength,2020
XLK,oversold_reclaim_20d,2020-11-09,2020-11-09,59.4789,57.7058,-2.9809644327983498,0,strength,2020
QQQ,oversold_reclaim_20d,2020-11-09,2020-11-09,287.9338,278.6117,-3.2375612785100927,0,strength,2020
MSFT,oversold_reclaim_20d,2020-11-09,2020-11-09,214.0583,207.872,-2.8900136501180507,0,strength,2020
NVDA,oversold_reclaim_20d,2020-11-09,2020-11-10,14.5042,13.4203,-7.473307193447287,1,stop,2020
AVGO,oversold_reclaim_20d,2020-11-09,2020-11-09,34.6152,33.3421,-3.6777999672887085,0,strength,2020
WMT,oversold_reclaim_20d,2020-11-09,2020-11-09,45.7888,44.3203,-3.2072870227504158,0,strength,2020
GLD,oversold_reclaim_20d,2020-11-12,2020-11-13,176.216,176.9828,0.4351535809527851,1,strength,2020
GLD,oversold_reclaim_20d,2020-12-02,2020-12-02,170.7406,171.2885,0.3209368178170857,0,strength,2020
GLD,oversold_reclaim_20d,2020-12-04,2020-12-04,172.9528,172.1477,-0.4654978467935944,0,strength,2020
GLD,oversold_reclaim_20d,2020-12-08,2020-12-08,175.6855,175.3245,-0.20548337346750767,0,strength,2020
HD,oversold_reclaim_20d,2020-12-10,2020-12-10,230.747,230.9226,0.07608304011337275,0,strength,2020
NVDA,oversold_reclaim_20d,2020-12-14,2020-12-14,13.0484,13.242,1.4834882429069385,0,strength,2020
HD,oversold_reclaim_20d,2020-12-14,2020-12-14,232.547,231.5941,-0.40980587658465684,0,strength,2020
HD,oversold_reclaim_20d,2020-12-16,2020-12-16,234.6353,235.0909,0.19415194192058394,0,strength,2020
WMT,oversold_reclaim_20d,2020-12-16,2020-12-17,45.4097,45.2756,-0.2953285011690898,1,strength,2020
COST,oversold_reclaim_20d,2020-12-18,2020-12-24,350.4887,343.6428,-1.9532527441217917,4,strength,2020
WMT,oversold_reclaim_20d,2020-12-22,2020-12-28,45.0713,45.0029,-0.15168289063584028,3,strength,2020
GOOGL,oversold_reclaim_20d,2020-12-24,2020-12-24,85.7758,85.8599,0.09804566830167172,0,strength,2020
GOOGL,oversold_reclaim_20d,2020-12-29,2020-12-29,88.6647,87.0284,-1.8454294600176335,0,strength,2020
COST,oversold_reclaim_20d,2020-12-29,2020-12-29,351.5748,351.3153,-0.07379290434684771,0,strength,2020
NVDA,oversold_reclaim_20d,2020-12-30,2020-12-30,12.951,13.0798,0.9948629223756944,0,strength,2020
COST,oversold_reclaim_20d,2020-12-31,2020-12-31,354.1626,355.1422,0.276594410934905,0,strength,2020
NVDA,oversold_reclaim_20d,2021-01-05,2021-01-05,13.0601,13.3375,2.1238389846238492,0,strength,2021
NVDA,oversold_reclaim_20d,2021-01-08,2021-01-08,13.3221,13.2102,-0.8402435957410526,0,strength,2021
META,oversold_reclaim_20d,2021-01-08,2021-01-12,266.2403,250.5042,-5.910516356808538,2,stop,2021
NVDA,oversold_reclaim_20d,2021-01-12,2021-01-12,13.7109,13.4171,-2.1428275033600896,0,strength,2021
NVDA,oversold_reclaim_20d,2021-01-14,2021-01-20,13.534,13.2987,-1.7381498698985642,3,strength,2021
META,oversold_reclaim_20d,2021-01-14,2021-01-15,251.4453,248.9227,-1.003238607811885,1,strength,2021
META,oversold_reclaim_20d,2021-01-20,2021-01-20,266.8555,264.8864,-0.7378899118261617,0,strength,2021
GLD,oversold_reclaim_20d,2021-01-21,2021-01-21,175.2851,175.1047,-0.10291337913161946,0,strength,2021
COST,oversold_reclaim_20d,2021-01-21,2021-01-21,341.2329,341.965,0.21453775967430477,0,strength,2021
META,oversold_reclaim_20d,2021-01-22,2021-01-22,269.9118,271.8384,0.7137747201275246,0,strength,2021
GLD,oversold_reclaim_20d,2021-01-25,2021-02-01,174.9948,174.0558,-0.536622489962113,5,strength,2021
COST,oversold_reclaim_20d,2021-01-26,2021-01-26,340.1941,344.0199,1.1245885204987704,0,strength,2021
UNH,oversold_reclaim_20d,2021-01-29,2021-02-02,306.3575,307.735,0.4496599977850346,2,strength,2021
XLF,oversold_reclaim_20d,2021-02-02,2021-02-02,27.0067,27.2888,1.04476190288878,0,strength,2021
DIA,oversold_reclaim_20d,2021-02-03,2021-02-03,278.5142,279.0111,0.17840494537819662,0,strength,2021
COST,oversold_reclaim_20d,2021-02-03,2021-02-03,336.4446,334.811,-0.48556543540456687,0,strength,2021
WMT,oversold_reclaim_20d,2021-02-03,2021-02-03,43.677,43.7571,0.1833378691741938,0,strength,2021
XLF,oversold_reclaim_20d,2021-02-04,2021-02-04,27.5892,28.0519,1.677008920352696,0,strength,2021
DIA,oversold_reclaim_20d,2021-02-05,2021-02-05,284.2101,282.8976,-0.46178589890359945,0,strength,2021
WMT,oversold_reclaim_20d,2021-02-05,2021-02-05,44.5465,44.7364,0.426297332395964,0,strength,2021
COST,oversold_reclaim_20d,2021-02-09,2021-02-09,340.7144,339.5803,-0.33285539145914145,0,strength,2021
WMT,oversold_reclaim_20d,2021-02-09,2021-02-09,44.8943,45.1919,0.6630482728058551,0,strength,2021
UNH,oversold_reclaim_20d,2021-02-10,2021-02-10,302.8344,302.9017,0.022201761445006518,0,strength,2021
UNH,oversold_reclaim_20d,2021-02-18,2021-02-18,296.6806,298.3682,0.5688388944042444,0,strength,2021
TSLA,oversold_reclaim_20d,2021-02-19,2021-02-22,265.265,242.1451,-8.715762841690179,1,stop,2021
WMT,oversold_reclaim_20d,2021-02-22,2021-02-25,42.7703,41.0663,-3.984282369503145,3,stop,2021
AAPL,oversold_reclaim_20d,2021-02-24,2021-03-01,121.7006,124.228,2.0767317559303056,3,strength,2021
AMZN,oversold_reclaim_20d,2021-02-24,2021-03-01,158.4958,157.1497,-0.8493166977771804,3,strength,2021
QQQ,oversold_reclaim_20d,2021-02-25,2021-03-01,311.4623,312.9678,0.48336871807472814,2,strength,2021
XLV,oversold_reclaim_20d,2021-02-25,2021-03-01,104.9924,104.3254,-0.635304860411301,2,strength,2021
TSLA,oversold_reclaim_20d,2021-02-25,2021-03-01,242.2921,239.2372,-1.260817420167959,2,strength,2021
UNH,oversold_reclaim_20d,2021-02-25,2021-02-25,301.3233,298.7861,-0.8420204804046927,0,strength,2021
MSFT,oversold_reclaim_20d,2021-03-01,2021-03-01,226.0967,226.6398,0.2401873511221897,0,strength,2021
UNH,oversold_reclaim_20d,2021-03-01,2021-03-01,304.382,304.0373,-0.11323807515917217,0,strength,2021
META,oversold_reclaim_20d,2021-03-02,2021-03-05,263.7298,261.7175,-0.7630361268982644,3,strength,2021
SMH,oversold_reclaim_20d,2021-03-08,2021-03-09,110.4975,110.9989,0.4537263717934614,1,strength,2021
SPY,oversold_reclaim_20d,2021-03-08,2021-03-09,357.53,359.1441,0.4514438250707631,1,strength,2021
XLK,oversold_reclaim_20d,2021-03-08,2021-03-09,61.8597,62.3495,0.7917884724381485,1,strength,2021
QQQ,oversold_reclaim_20d,2021-03-08,2021-03-09,298.6023,301.5358,0.9824297587563757,1,strength,2021
IWM,oversold_reclaim_20d,2021-03-08,2021-03-08,205.6338,204.6429,-0.4818736698872339,0,strength,2021
XLV,oversold_reclaim_20d,2021-03-08,2021-03-08,103.6454,103.0999,-0.5262642422036001,0,strength,2021
MSFT,oversold_reclaim_20d,2021-03-08,2021-03-09,221.755,223.6172,0.8397201897628159,1,strength,2021
IWM,oversold_reclaim_20d,2021-03-10,2021-03-10,211.4833,212.5763,0.5168479916740631,0,strength,2021
AAPL,oversold_reclaim_20d,2021-03-10,2021-03-10,118.5348,116.6357,-1.6022017682503331,0,strength,2021
NVDA,oversold_reclaim_20d,2021-03-10,2021-03-10,12.8061,12.41,-3.0930352868464572,0,strength,2021
META,oversold_reclaim_20d,2021-03-10,2021-03-10,266.5678,262.3314,-1.5892239563104926,0,strength,2021
AVGO,oversold_reclaim_20d,2021-03-10,2021-03-11,40.1363,40.6238,1.214604191775459,1,strength,2021
TSLA,oversold_reclaim_20d,2021-03-10,2021-03-10,233.6668,222.464,-4.79434610667735,0,strength,2021
HD,oversold_reclaim_20d,2021-03-11,2021-03-11,236.1672,235.9147,-0.10691096159058944,0,strength,2021
SMH,oversold_reclaim_20d,2021-03-12,2021-03-12,111.4493,111.9003,0.4046539039430419,0,strength,2021
SPY,oversold_reclaim_20d,2021-03-12,2021-03-12,364.4174,365.5353,0.30674561926533617,0,strength,2021
XLK,oversold_reclaim_20d,2021-03-12,2021-03-12,62.7961,62.9725,0.2809660776631917,0,strength,2021
QQQ,oversold_reclaim_20d,2021-03-12,2021-03-12,304.1649,305.1047,0.30896465161449616,0,strength,2021
IWM,oversold_reclaim_20d,2021-03-12,2021-03-12,217.4734,218.5358,0.4885027537807396,0,strength,2021
XLV,oversold_reclaim_20d,2021-03-12,2021-03-12,104.5617,104.8009,0.22875018530457147,0,strength,2021
MSFT,oversold_reclaim_20d,2021-03-12,2021-03-12,224.2853,225.5015,0.5422744976381955,0,strength,2021
NVDA,oversold_reclaim_20d,2021-03-12,2021-03-12,12.6144,12.7959,1.4394403355102225,0,strength,2021
AMZN,oversold_reclaim_20d,2021-03-12,2021-03-12,153.9037,154.32,0.27047947883862555,0,strength,2021
META,oversold_reclaim_20d,2021-03-12,2021-03-12,267.0639,265.7975,-0.47420836982902115,0,strength,2021
TSLA,oversold_reclaim_20d,2021-03-12,2021-03-12,223.5567,231.0121,3.3349160563669322,0,strength,2021
AAPL,oversold_reclaim_20d,2021-03-15,2021-03-15,118.2621,120.5339,1.9209800410573186,0,strength,2021
AVGO,oversold_reclaim_20d,2021-03-15,2021-03-15,40.8388,42.1532,3.2183710146103106,0,strength,2021
HD,oversold_reclaim_20d,2021-03-15,2021-03-15,241.3548,244.4176,1.2690291625958805,0,strength,2021
SMH,oversold_reclaim_20d,2021-03-16,2021-03-16,115.6888,115.5643,-0.10763646653307868,0,strength,2021
NVDA,oversold_reclaim_20d,2021-03-16,2021-03-16,13.3207,13.2292,-0.687346159715374,0,strength,2021
LLY,oversold_reclaim_20d,2021-03-23,2021-03-26,176.2065,175.8165,-0.221331955584958,3,strength,2021
LLY,oversold_reclaim_20d,2021-03-30,2021-03-30,176.3776,175.9968,-0.21593712745225924,0,strength,2021
LLY,oversold_reclaim_20d,2021-04-01,2021-04-09,177.6039,175.0385,-1.4444853913525568,5,strength,2021
XLE,oversold_reclaim_20d,2021-04-22,2021-04-26,19.7836,19.7276,-0.28315376350621646,2,strength,2021
AVGO,oversold_reclaim_20d,2021-04-26,2021-04-26,42.2287,42.5801,0.8323540421373288,0,strength,2021
JPM,oversold_reclaim_20d,2021-04-26,2021-04-26,133.0158,132.5563,-0.3454174299382329,0,strength,2021
XLE,oversold_reclaim_20d,2021-04-28,2021-04-28,20.1553,20.655,2.479265391120822,0,strength,2021
JPM,oversold_reclaim_20d,2021-04-28,2021-04-28,134.4714,134.0266,-0.33074382213870157,0,strength,2021
JPM,oversold_reclaim_20d,2021-04-30,2021-04-30,135.9446,135.4177,-0.38761921070618044,0,strength,2021
LLY,oversold_reclaim_20d,2021-04-30,2021-05-03,172.8696,176.3952,2.039447431371322,1,strength,2021
CAT,oversold_reclaim_20d,2021-05-03,2021-05-04,210.5203,213.2146,1.2798393314149115,1,strength,2021
LLY,oversold_reclaim_20d,2021-05-05,2021-05-05,179.3437,182.9322,2.000937728004293,0,strength,2021
CAT,oversold_reclaim_20d,2021-05-06,2021-05-06,217.8427,216.5579,-0.5897726991938579,0,strength,2021
SMH,oversold_reclaim_20d,2021-05-07,2021-05-07,118.282,118.0602,-0.1875085215246819,0,strength,2021
XLK,oversold_reclaim_20d,2021-05-07,2021-05-07,66.9946,66.7647,-0.3431582117695342,0,strength,2021
QQQ,oversold_reclaim_20d,2021-05-07,2021-05-07,324.4506,323.6377,-0.25053539926169766,0,strength,2021
MSFT,oversold_reclaim_20d,2021-05-07,2021-05-07,241.6715,241.4851,-0.07709807065349183,0,strength,2021
AVGO,oversold_reclaim_20d,2021-05-07,2021-05-07,41.1047,40.8412,-0.6410739110798591,0,strength,2021
TSLA,oversold_reclaim_20d,2021-05-10,2021-05-11,221.855,199.5469,-10.055234849902106,1,gap_stop,2021
SMH,oversold_reclaim_20d,2021-05-12,2021-05-14,110.7792,113.0877,2.083901340380412,2,strength,2021
MSFT,oversold_reclaim_20d,2021-05-12,2021-05-14,232.1062,237.3625,2.264582746830257,2,strength,2021
AMZN,oversold_reclaim_20d,2021-05-12,2021-05-14,159.4092,160.9839,0.9877778536618642,2,strength,2021
AVGO,oversold_reclaim_20d,2021-05-12,2021-05-14,38.8171,39.8522,2.6666307320356797,2,strength,2021
SPY,oversold_reclaim_20d,2021-05-14,2021-05-14,385.3244,387.6908,0.6141350703433801,0,strength,2021
DIA,oversold_reclaim_20d,2021-05-14,2021-05-14,312.7953,313.9487,0.3687242641726707,0,strength,2021
XLK,oversold_reclaim_20d,2021-05-14,2021-05-14,64.7379,65.3,0.8683768370417733,0,strength,2021
IWM,oversold_reclaim_20d,2021-05-14,2021-05-14,204.6868,207.1647,1.2106099804368275,0,strength,2021
AAPL,oversold_reclaim_20d,2021-05-14,2021-05-14,123.1855,124.1079,0.7487933462924978,0,strength,2021
GOOGL,oversold_reclaim_20d,2021-05-14,2021-05-14,112.0464,112.8048,0.6768853904441263,0,strength,2021
HD,oversold_reclaim_20d,2021-05-14,2021-05-19,286.8913,273.7786,-4.570595321879011,3,gap_stop,2021
QQQ,oversold_reclaim_20d,2021-05-17,2021-05-17,314.9996,314.1571,-0.2674346311596465,0,strength,2021
NVDA,oversold_reclaim_20d,2021-05-17,2021-05-17,14.1191,14.0993,-0.1398784917133744,0,strength,2021
TSLA,oversold_reclaim_20d,2021-05-17,2021-05-20,192.0419,195.3977,1.7474776765060707,3,strength,2021
WMT,oversold_reclaim_20d,2021-05-17,2021-05-17,43.825,43.3907,-0.9910790647147394,0,strength,2021
SMH,oversold_reclaim_20d,2021-05-18,2021-05-18,113.1101,111.2121,-1.6780347329076073,0,strength,2021
SPY,oversold_reclaim_20d,2021-05-18,2021-05-19,387.7395,377.835,-2.554418314272644,1,stop,2021
DIA,oversold_reclaim_20d,2021-05-18,2021-05-18,314.2027,311.0761,-0.9950731782723654,0,strength,2021
IWM,oversold_reclaim_20d,2021-05-18,2021-05-18,207.927,205.8713,-0.9886811344939295,0,strength,2021
AMZN,oversold_reclaim_20d,2021-05-18,2021-05-18,164.7936,161.4524,-2.027531313397457,0,strength,2021
